9586 26818
6103 200 620
112 2893 957
4851 118 502
4811 2015 -109
6551 1931 869
4166 6509 558
476 3088 -679
4544 5804 68
302 7555 -43
1370 7430 947
1605 4864 181
357 1358 -313
2083 3873 -424
243 8275 724
4331 62 293
3449 9519 826
6255 3849 428
1439 795 315
8521 7980 293
9200 3139 -119
6683 63 -705
4609 3129 87
2397 1786 -708
7254 1801 -399
9308 3148 -382
1023 6078 -312
7572 6072 715
4279 4724 -673
5664 6554 914
9225 520 -73
7306 986 119
15 1154 517
3561 7379 583
4603 7828 -390
2667 7659 -266
584 2783 690
4705 7719 225
1675 3233 -241
720 8506 374
969 6690 -902
3703 5577 -987
9270 9451 -236
8153 150 909
3809 4017 652
1030 1613 135
9497 1805 -731
7817 3918 -565
1075 175 -469
7568 9480 -78
9437 5312 5
2421 9087 449
6434 7213 591
2319 3606 -450
4323 3501 677
3519 6484 -234
5529 348 389
274 1464 982
1711 6002 -355
6369 6543 -326
5184 5015 -775
6234 2014 -481
2018 6056 -938
9000 2569 448
8652 874 47
5180 7418 714
3308 1761 509
5332 5153 -45
3731 6530 -210
677 1698 919
8403 927 486
6141 6665 903
1889 4661 682
8557 3528 271
2017 5549 155
499 6111 -423
7710 8167 -666
6817 3624 -893
3442 8501 -802
721 9040 45
4204 8250 -314
4094 7499 -338
7783 7144 538
8680 8626 -444
2230 4470 -509
3142 297 948
4219 814 -796
5232 7621 -91
5980 4214 -70
5378 5798 150
8810 6910 490
504 3267 262
826 5517 -342
4415 2388 501
2523 1792 -34
2830 3445 -141
2606 8076 -258
7488 7661 658
6807 7456 -81
5178 1481 -559
5625 5167 -585
8911 8385 -714
1988 3048 -727
450 5494 -514
3821 4954 275
7984 5203 -593
5735 3522 -978
8028 1849 -205
7463 5454 -825
6417 1700 -430
5504 4784 460
3022 165 67
4931 6144 474
9130 9344 726
5694 547 -288
5596 2424 -99
3646 6229 243
2761 2440 -455
6604 8576 -159
6471 2320 979
1241 193 474
6703 4222 563
1699 4425 64
836 1478 -780
3352 3455 642
2921 3179 -220
6450 5670 -592
8978 5575 -19
7813 8470 291
1359 5544 -467
8917 6686 -240
3343 2935 -325
9319 6076 -195
5123 5699 -358
962 1074 -111
472 4405 24
5585 5828 -515
6543 4887 363
4366 3460 219
6839 6820 922
3006 4877 -631
4534 1935 801
4622 8221 20
2380 683 -80
5008 1778 752
307 2133 -976
971 5602 -277
1153 4443 -291
776 9134 -227
2332 5767 417
8107 3660 374
7438 9330 -143
2149 6024 356
4810 4952 96
1025 283 651
8141 4984 881
4636 3733 82
7634 6437 450
741 4144 951
7544 2005 505
9443 6285 524
1892 965 245
9367 2196 -757
1818 6078 -778
269 6893 -940
2704 1777 -463
7037 9014 -851
2781 473 -849
4585 4470 384
325 4781 878
869 5368 -366
5203 2103 -26
6042 859 926
3367 969 -353
1227 3547 2
3957 8598 -49
2208 6979 -182
2991 2641 -273
8184 4164 645
8024 970 -565
1967 5979 -435
8990 401 901
8087 464 -865
6856 2788 -399
5040 7126 617
8185 7449 631
3739 7151 527
3891 5778 -45
1301 1111 -407
7489 5380 -304
3569 7048 -153
1382 5619 11
6742 8096 -202
9229 166 -426
4072 1329 129
6114 2119 -427
5823 3933 293
7804 9419 737
8181 6775 -49
5666 5410 -891
3764 4242 884
821 9203 529
9405 2580 879
6553 256 797
7521 9346 703
9006 2592 413
1580 7657 213
2214 2141 -706
3462 3820 446
4974 7522 271
7818 1171 -897
575 1439 -238
1092 375 -933
4964 2026 547
4025 814 281
6305 9486 232
2762 6904 -800
6633 4579 495
6905 9470 -458
7697 6164 493
7108 7450 576
1800 6511 -272
7015 2014 126
5526 517 -717
31 997 -537
5271 356 542
4534 4911 -801
4899 347 -864
8458 928 902
5693 4914 -66
5444 5018 308
7650 3134 -129
7285 3709 -276
5014 4544 -859
7994 162 -313
7747 8632 481
3365 3085 -699
5312 1911 -275
6416 6577 465
5550 7449 914
1026 2903 -648
4086 1919 763
4751 2136 268
3045 2659 -819
6673 7106 -787
5293 5050 -459
6967 5026 806
5586 5295 669
1638 923 -837
5926 2835 314
8028 3621 -536
6402 2414 538
5358 5776 306
3512 3475 239
7097 5586 842
8303 2267 629
2568 1330 940
8551 1405 795
2237 2106 -75
3723 5374 434
5948 2915 478
4673 5405 -910
1965 7713 -180
1289 6279 -731
4661 4976 191
4495 2212 -672
638 565 310
4269 279 -718
2822 1183 -760
2868 4491 -474
1878 5289 -391
4881 5821 -137
747 7039 -458
4082 5352 904
1775 456 555
4360 7800 -669
9012 9282 659
5881 2648 1000
320 1017 -171
223 877 -81
7654 1482 -407
519 8172 -923
6341 3518 -789
9288 9141 821
5702 2398 209
9137 2144 333
120 9486 -601
2201 1221 708
8417 3769 -127
7263 7607 -634
6938 4062 -613
9213 8637 263
5783 4944 681
6315 4270 -826
3184 6544 815
9306 9101 -299
1475 8572 890
6329 4071 -552
9273 4703 -837
7064 5411 -248
2376 391 -885
2890 2091 -51
2384 7379 721
5635 8742 321
3650 4538 957
9535 8829 -767
5396 2937 200
6135 6401 274
1659 940 200
4631 4638 996
9348 338 542
5096 2186 -437
2811 9490 531
497 4584 133
7065 19 662
4832 3215 873
413 3419 -168
5600 5638 815
3025 3543 -468
4852 44 391
4890 4986 647
912 286 886
4787 6977 -491
1628 8135 -141
6024 697 184
6561 9432 648
3244 6946 181
315 9346 -111
5601 4056 896
2295 8302 -660
3929 4424 800
8180 5314 -11
9272 4649 758
836 3868 722
326 5828 423
3015 8628 249
9116 4288 84
6852 6223 858
4114 1740 -954
7513 7049 -396
107 5547 794
5007 1732 -839
9136 381 -972
5417 2863 149
4953 6860 512
6874 6617 -869
5178 5380 -239
4597 9019 951
4003 6610 432
3640 2313 543
8923 7486 472
506 2065 787
6283 2189 88
7275 1293 -637
6936 7456 -351
2242 650 153
1452 186 -266
4262 26 670
5584 2948 -204
3126 4849 -495
5114 1505 740
7519 7768 156
6545 1221 -632
2830 587 630
1980 3626 -723
6505 3521 -690
2635 7658 -641
994 3142 212
4244 1490 -851
3493 582 607
6360 5210 287
2735 7053 631
7104 519 169
1336 7467 735
9370 6058 -266
1817 7313 -806
3715 1921 758
1082 4701 426
5904 4522 79
6552 4771 221
9376 117 106
1672 1515 129
2953 7947 811
91 1331 -112
4208 8741 -398
3135 3437 758
8594 6240 955
788 6157 143
8697 7435 -117
8709 3488 12
7903 4838 -878
855 4820 139
2041 6648 -72
6329 2055 444
8464 1426 141
4627 5423 428
6606 8268 85
824 926 -901
8663 9511 875
2599 8621 904
4012 9386 320
716 1144 265
4252 5615 -453
1616 5394 -315
9309 7971 998
9266 8988 -859
7916 1042 548
2325 9296 -959
5706 7655 245
3179 501 -865
6830 3809 754
515 5014 851
4055 7656 757
8684 2835 370
1407 5130 724
2084 1248 956
3512 6207 -221
1799 6358 -2
6205 3522 857
3052 3767 390
3206 1934 -752
4673 5277 835
3090 6191 -931
6371 2068 714
9451 4787 858
4046 341 727
6586 6542 716
158 1262 281
1411 1930 -349
5386 7073 195
265 3858 46
5596 3498 776
5911 8967 798
1795 6529 540
9301 1097 -702
6440 1969 -53
1338 2626 -422
4909 7532 -431
9584 2078 -755
5598 2338 -222
7931 4938 -814
7935 9223 970
1259 1475 -533
1183 7904 -88
5347 2870 -811
9380 594 -733
5222 3054 622
8309 4253 201
5631 6346 61
6156 4623 -996
4276 636 -193
7826 3947 -646
6531 5414 -374
8237 9326 451
7671 3076 -432
4941 330 607
4938 1160 611
7689 179 78
1567 5325 319
3285 390 965
8960 2603 163
8762 8987 616
5887 5173 596
6104 4838 -94
4694 4259 -162
6460 8982 -818
1939 5441 -360
6926 4272 434
7557 6583 439
6534 3175 -54
6180 8030 594
8973 2114 -32
9036 6870 194
7583 4537 236
1003 3564 97
6754 4049 -195
8183 2530 -598
2613 758 -501
2118 3485 -888
4503 1071 402
7687 2289 -287
3974 4794 -401
5405 1469 -234
9053 8504 -504
8534 5262 -778
4356 6166 141
1266 9242 736
2053 4644 -172
7228 9133 621
6547 726 345
5266 8877 -228
8008 3816 -93
2784 6440 84
8378 8106 -88
4704 7724 -743
1405 8856 -482
7943 5225 350
4171 4978 526
8462 8569 -560
690 4362 114
236 2698 599
4152 2104 356
3161 3804 451
299 719 -756
695 163 -579
5045 1218 -697
1385 100 763
8753 1671 341
4779 1716 -151
6936 6678 201
448 3813 -634
4862 2097 730
4391 6374 -164
1770 8476 -355
5533 9502 -334
4184 1201 352
786 1216 -70
5052 3409 578
962 8665 -87
4691 3215 379
8496 5814 566
8171 4288 17
6322 3323 226
4703 950 -950
1681 7954 307
3858 2500 -146
2597 7500 -158
6424 155 -719
4195 2814 -183
2252 1198 -725
5012 7485 -509
4793 8100 980
7278 3188 539
920 8792 82
3665 3033 50
923 1785 836
3249 5979 -452
5885 4262 -88
6399 3415 726
6444 4301 524
7144 4449 -687
5551 28 119
380 5684 -427
4456 8608 432
8363 4456 773
939 5554 605
7415 496 978
7232 7293 -296
6307 5972 -949
1504 8894 -45
7343 1396 -557
4967 472 -142
6411 7244 -29
472 6259 1
1130 2825 -378
2655 8131 954
5745 7614 130
1123 4248 -637
906 8572 633
954 6996 -708
6298 311 -797
6528 3922 -973
7210 1301 969
2210 5608 947
7518 3835 38
9458 3684 -196
891 4433 -241
8519 3308 -379
3344 8571 129
9218 3680 197
6948 3694 276
622 5300 -175
237 7968 848
7518 1831 696
5224 1697 -176
4510 3656 823
6607 7476 657
590 2473 474
6129 2637 -270
39 5118 -799
384 1674 -710
1287 9258 91
3020 3733 -589
8611 4007 -624
1444 7349 990
7628 1880 783
582 5961 316
279 3492 -169
4901 5367 -997
3245 959 561
4208 6081 -53
2465 8151 -940
7438 3941 537
426 1058 -603
7212 1450 928
7145 3285 -784
7306 9105 379
3745 4127 589
378 2399 180
8868 9252 -578
2886 922 -210
4878 7537 841
7123 524 -315
97 243 343
6444 7237 -28
2577 8705 -966
8298 4883 962
7960 5429 -758
3457 5111 275
2345 8896 -385
193 8323 451
3298 6623 555
3390 7498 862
2132 3155 280
3332 8739 -843
9179 2909 487
3989 8488 205
3888 2782 -659
1019 2166 730
6973 1959 -279
2526 2651 272
1567 2215 -766
3320 8829 759
5163 6307 -709
8705 8895 557
3740 5156 892
3137 8426 -606
4050 8607 -546
3439 5143 736
8116 1157 -910
316 2673 828
824 5930 -102
1570 3465 -249
6189 3387 140
68 6034 710
3419 8986 323
1980 9065 644
2744 3514 974
1612 3509 690
4652 964 -991
7056 6208 -750
7286 7137 -63
19 7286 11
7751 7469 -586
4228 5810 820
1928 3687 -805
9554 4470 963
4970 5860 -605
3872 3429 620
1761 3166 391
8800 1392 113
2619 776 880
9313 379 784
6043 5721 -757
6278 532 -193
8984 4638 -972
4904 3353 -986
927 4030 -635
8633 4353 156
8766 4679 -65
4641 8029 815
2776 8456 661
9578 910 632
5332 4460 -38
4958 4767 28
2906 5473 408
1180 5937 999
970 4384 -203
8562 4807 975
6993 1697 929
1256 9104 -775
6927 3506 424
8026 182 -701
9005 2232 880
2863 8296 -293
9520 8075 735
8861 4016 896
8598 2967 -282
9445 4734 -258
6102 1879 -139
1667 6166 -285
6270 3381 -998
2182 262 890
5255 6436 634
4756 5597 648
3404 9171 -186
4029 1667 70
1509 4987 -231
2638 6617 -136
4576 239 735
4115 7372 -644
7410 5366 132
443 7150 855
9180 2977 -294
5212 1885 -12
8422 8872 -669
1523 8515 -746
784 3361 -554
2805 7831 -397
8909 6455 158
4518 3901 -138
4267 8325 172
1509 8095 457
3103 4379 -795
4193 3583 776
4068 819 166
7476 34 -885
5330 6055 -380
8297 1674 420
1802 5959 -870
5519 3882 503
6772 6991 -231
7924 8744 65
6365 8374 -731
5184 9384 399
4605 7145 901
917 3550 -823
9577 1656 -465
6001 8349 559
2440 472 -26
3914 8900 776
9025 2894 899
5611 7987 -987
7686 3880 267
5733 8163 776
2021 1681 179
3429 4946 -959
3982 9519 -592
1247 3469 316
9345 4806 413
6857 5214 993
6827 7433 632
8591 7113 -361
4691 1706 -288
7179 5192 744
9531 4779 806
3427 8504 189
1356 2216 862
1800 2530 -300
4463 319 127
734 3300 448
5114 5109 77
822 9443 -473
2286 5253 -878
117 6167 707
5252 3943 209
5283 6788 317
8639 5216 -975
9446 4104 -243
8595 3136 170
3530 7555 437
6452 3241 49
6811 16 268
1286 5232 781
9281 1446 325
7311 4575 -744
5572 2549 -666
1459 7094 712
1543 5217 -658
232 7546 -906
440 6189 572
7785 5727 629
2889 8862 647
2771 3174 -245
9081 8940 -39
2130 1297 -206
1192 3144 29
8850 6904 669
5686 5131 -51
4176 421 701
5090 5253 -912
3730 5280 -116
3767 2282 -949
503 2410 649
4519 665 933
6277 3219 -66
10 3466 828
753 6196 -833
9117 4378 60
8806 4527 770
3252 3456 935
6153 125 488
6954 8280 391
2461 7888 465
1742 588 792
1611 1192 444
6705 138 -597
5546 9558 -371
630 6908 48
5416 8871 793
6921 3916 181
2379 6942 -525
8178 9038 -637
5953 3973 663
3399 7433 119
3442 5519 360
7168 6320 592
2992 8432 958
2302 3551 659
7633 7920 28
5560 4117 592
5559 4527 685
5363 2349 792
2664 5294 -425
3572 7879 -573
2228 511 -345
9092 5941 939
377 4467 725
7070 8219 -930
6267 1828 -703
3296 2735 136
5854 7738 -578
479 5080 -403
3812 4546 -883
6804 8415 455
446 6499 892
6490 2500 -62
6153 4654 386
3351 4204 136
8677 7706 -678
3887 8609 681
284 9022 -863
3784 9475 423
2055 1373 -569
6585 6559 944
481 8199 -407
112 1208 33
4746 1305 884
8043 2862 457
1351 785 -214
3262 223 -507
6312 810 -470
9495 3267 487
7445 7921 276
9514 6634 870
7888 5536 -441
9015 7058 -864
2844 363 700
8279 2791 673
4283 5465 532
2215 5244 -366
8147 3640 913
1711 5866 861
6989 4151 869
74 8996 514
1409 9099 -1
4670 5642 -945
2627 140 -571
8793 6754 -15
254 5046 -370
6356 6299 91
335 8597 430
6508 7570 57
166 437 -755
5696 7586 632
8872 1604 -38
880 7948 -298
7 7161 959
4422 7128 -750
8693 9447 -181
7562 2990 520
816 5868 -763
446 1544 464
8129 6802 901
5940 9583 -543
1525 5882 511
4723 9271 -849
2886 3834 -873
6036 3189 940
2025 4985 -47
450 1421 -37
1364 1656 -772
7834 6085 957
6485 2443 -501
7342 4591 -214
4160 2784 318
5051 9277 -65
7979 8937 -886
4592 331 280
9318 6433 -235
1681 9044 62
4563 7720 637
3438 5872 -370
7092 7745 -96
5267 6098 -327
701 6396 -956
8453 877 396
4276 7074 201
8245 4226 -322
4996 8487 -678
1154 7407 -293
5651 8516 235
8761 5712 244
7338 2464 -600
1271 387 79
9411 558 686
6107 4140 -111
7857 8484 -444
1882 2114 -598
8038 6073 265
6321 9185 -901
2143 7618 -401
6575 3206 -607
2465 1371 372
2141 4876 -85
6156 3677 -474
7737 7012 -5
2570 6051 -138
7978 5537 431
3927 5883 -915
6943 2787 -114
187 307 -434
189 3054 961
7308 7869 943
7404 8303 -465
9091 3473 139
8559 1634 -991
5678 555 12
273 1351 -824
8571 8989 341
978 7883 736
7117 1427 -344
9239 9257 56
531 5105 -26
1464 6116 -215
8585 6620 279
8167 3221 -174
7085 7507 -125
9051 6089 -192
7424 8811 606
199 7401 -135
3466 5164 -814
3808 7507 24
1488 535 326
6778 3884 -280
7378 9409 -264
9413 7705 441
5058 4128 -433
7488 2587 634
1295 9515 -284
7116 1232 727
1050 9397 664
2766 3903 -191
361 9309 -211
6028 7970 -112
1192 2802 915
3580 8209 793
8371 5287 534
9397 2619 -597
3976 2658 622
5325 4800 286
827 5486 607
1921 8196 418
8464 9533 -684
748 885 -13
6257 9090 -682
1863 2959 690
3768 2059 66
5015 6062 -598
3194 4761 -507
516 5141 -94
8776 1040 414
5936 7395 -722
3033 2833 872
1965 2459 -741
1651 7947 -691
6719 3401 81
509 6422 -34
2613 2509 162
6681 3811 -21
4229 3343 6
9349 3868 837
7214 9353 115
1677 1954 -449
4856 332 -716
4548 9257 167
1256 2298 -887
9320 7370 -651
6607 9081 -872
6335 9514 90
9056 2435 579
1686 1647 202
8029 1840 258
8019 7218 865
3105 5036 487
1246 8622 943
3953 8187 -177
3201 6107 500
8381 2026 -534
8686 3603 -337
8188 2898 -418
961 3635 998
4823 3977 -597
2970 5369 -415
5828 1173 -771
4311 1425 -695
7705 8499 -689
6757 8993 -702
9196 3765 -250
5618 2148 -484
986 6003 -101
848 5756 -633
4696 2072 663
6660 1801 459
1401 937 505
379 275 -354
1807 9499 885
1185 2376 -553
5561 9427 -86
9138 5602 295
5935 6258 -620
7817 7685 458
759 2939 145
7219 5612 547
1864 1176 672
4926 1941 -905
5714 4078 683
8768 8886 591
7351 3163 386
1844 3833 672
9487 4132 371
895 3355 -57
4088 3767 -530
1986 5596 -148
5121 2054 181
8003 9247 860
4193 3343 241
6528 8155 -773
4398 9204 108
4805 2684 377
3208 8865 856
3523 1730 109
866 551 8
8855 4497 -377
5134 5925 -298
8736 6595 -936
7406 1733 -177
4189 1633 925
3948 5864 319
3631 7699 -629
137 6023 -91
1972 6373 453
989 9022 174
1046 519 790
3673 1819 710
1085 8829 67
1695 8121 -853
7318 7428 -258
4871 938 687
5855 248 892
4389 3330 -708
1621 4331 -803
5703 1942 -106
892 2704 -716
9154 5236 -563
3234 2995 926
893 4353 946
8632 1186 -849
1324 8887 -81
4469 2808 159
8431 9083 356
4040 1379 -386
5415 958 -771
9509 8176 199
5058 6627 -61
1649 9040 -962
3940 1443 870
3486 6623 829
4386 5511 382
5748 9350 -593
6235 1788 469
2277 7469 -288
481 6339 932
1970 3590 460
5831 7878 429
2160 7685 -209
737 3553 592
848 531 493
9105 4090 -733
2956 8324 684
2323 8368 -657
5955 5958 -680
7603 1873 915
8044 8990 -629
5576 8122 840
4790 451 -562
459 9105 -980
9064 767 -329
1199 4663 -682
7420 4422 -452
4478 7655 709
5815 1569 -61
6981 1983 327
5276 9236 914
6954 1667 -703
8345 1932 -157
8910 2471 -623
7741 1473 -530
3151 1854 480
2531 8077 -275
6124 7277 724
3723 3227 -678
1124 8058 356
7464 8757 824
6441 7151 445
4413 6824 631
8460 5843 -903
3008 4485 447
6726 3213 -265
6088 3578 468
6601 9428 274
1333 2798 -630
2261 3771 691
4171 4763 -841
9398 6989 282
5005 3800 -596
6751 2741 -455
5905 6832 -991
9070 2507 593
4912 5591 -325
751 4959 -152
6951 8911 -903
287 2579 307
6069 65 417
2713 8494 -332
619 4572 387
9014 3931 317
3488 7233 820
1353 3644 374
592 3504 104
3762 7774 -743
8771 2519 248
2864 4099 -283
2901 3844 820
8899 9430 587
715 1251 147
2088 8543 763
7261 4646 -391
8070 5398 -675
854 8061 -718
4414 5560 -142
2532 6084 -443
9512 7606 -186
285 5246 -170
7438 682 209
393 4191 -912
1476 6522 -513
7244 2053 977
7624 2921 498
9436 7086 -871
911 135 860
4586 5542 -891
5054 5623 -222
6071 1789 920
5519 7866 -736
7579 655 -123
8805 2306 414
8963 9490 -179
317 2522 445
1575 9422 913
9303 3510 247
8443 684 810
3080 7579 -769
7138 3957 -416
4394 784 -169
4676 2765 -584
1370 6695 -274
9427 7666 -402
2988 6169 348
7299 4808 -27
3412 4772 179
6758 831 277
4295 8383 940
1589 427 111
2907 9214 676
496 2138 118
7528 3640 -158
2562 5804 -483
648 7927 -194
8146 632 600
9069 5841 532
9202 6496 -806
6949 4714 -161
8656 2727 4
8276 5996 248
5219 7192 -27
6594 6676 -894
2528 4134 159
1293 2857 -353
6112 6589 -316
512 123 373
7645 8540 -246
1785 9337 633
2450 618 246
6001 601 380
7220 1289 -50
8390 831 650
9138 8181 576
7801 6019 39
7649 5102 707
1548 5902 -374
1399 7065 900
4735 5079 -88
3486 3521 -662
4526 225 230
2675 4000 -157
6026 8629 120
5799 5694 -917
5783 771 -80
558 1596 237
5631 5847 319
896 5356 -74
1960 4678 470
7626 764 627
4815 2527 -719
3240 4981 -448
2806 5159 695
2490 4309 32
7130 7160 850
9198 5997 915
1394 106 -950
358 6252 892
5016 6661 -989
4941 7360 -400
965 1833 792
7600 985 248
2152 1489 -369
4071 2973 888
6424 1384 -587
8244 2514 475
5524 6293 -298
3719 873 -86
5481 530 368
7421 851 -433
8206 1570 471
9084 3930 -47
9298 8499 -901
786 4637 -88
3030 801 308
1571 6239 929
2531 7895 351
5339 6842 -974
1309 4295 565
1235 7082 61
2829 8810 469
3819 8631 -726
8199 2824 686
2807 2895 656
114 2329 -171
8389 3629 282
6551 5190 -912
5957 8544 103
1693 7444 -293
250 108 -687
2585 2719 -932
1972 1730 44
8807 4598 -197
4231 6429 484
2004 341 374
301 797 -948
4823 2504 837
979 3150 -538
3261 1088 854
2414 1541 -283
2689 2476 -135
8734 317 426
4927 5711 704
2068 9093 -529
9158 997 451
7105 2263 912
1445 3599 -93
2749 5958 75
9006 6994 399
5888 2946 -761
4771 8530 -783
7008 7150 -601
7383 2186 -428
774 8414 116
619 5704 -425
360 3299 -953
9204 5924 -713
91 5496 -546
6852 3090 -33
1726 8510 -231
7545 8060 503
3751 8065 277
6319 6310 775
4883 8538 -596
6287 7174 -60
4007 4875 830
916 5 -839
7339 3751 683
4503 8374 -649
6862 8884 917
7889 288 845
2454 5754 -767
1827 5531 38
5146 6314 955
6415 4826 971
4335 5257 847
101 5808 -579
4418 6198 79
4262 8921 214
8922 7854 215
7696 4868 937
3535 2488 -501
1353 729 -16
3428 7390 184
484 7176 406
9455 7231 -772
5011 2839 806
6872 6945 322
8955 7661 569
4075 5198 516
6713 1672 -21
6039 2261 48
937 2522 -554
6243 6071 -407
6723 3889 654
5065 5478 -62
8065 6352 407
3311 2195 -594
1662 2904 7
8579 9248 -613
5054 2210 473
1694 832 20
7616 8262 -281
5720 128 402
573 6467 -123
9280 7927 980
5571 6630 -425
8052 4811 -262
255 1467 -512
6840 9215 -59
2009 2304 -126
7063 5235 -556
4417 6397 769
2143 902 738
9143 6541 970
2478 328 5
2947 1463 -961
8485 6283 -682
5100 2332 -165
1467 6668 290
2026 4530 858
7994 2566 248
9403 2895 105
6849 1554 784
2471 6568 483
4482 8020 95
9097 1716 -62
3886 7617 173
5960 8012 -81
7296 9088 -507
7834 6654 605
4522 7674 657
3826 3429 -404
8756 1497 -904
9423 7858 -636
9111 6026 81
5747 371 55
2485 5616 890
6692 5860 -162
1499 1137 -66
7662 7134 314
6498 2687 123
3153 4607 -849
2975 512 910
4234 6227 -394
1593 3171 -309
8543 2386 -837
5306 8245 683
5648 3744 944
1148 1722 -839
502 3715 -736
9227 6163 862
4675 5485 -730
7036 1413 -100
2481 8844 -99
8980 1304 831
3740 9117 -61
8445 8683 -450
522 6994 193
5539 5789 798
7451 8486 429
8396 7652 909
5520 8402 82
9030 7797 -434
8310 181 -829
7149 1662 -839
2850 9458 316
1857 4216 403
5202 6262 -407
744 4885 -105
5092 871 -108
3011 7148 90
7232 1692 167
3280 2146 493
8635 1485 -113
605 3171 207
8642 8521 372
1995 2879 -231
4193 5057 163
7136 6564 -526
2827 5500 972
2807 1020 -364
6028 244 -702
5153 5497 495
2743 8784 -957
6999 6737 553
6796 1377 -693
1002 2066 -673
1396 1406 -851
9401 6629 -286
3484 4727 662
1982 7320 147
3340 4157 136
1132 801 -331
3559 7822 562
392 6888 -387
864 6350 -488
4490 6982 -613
9219 4492 293
7378 4379 -870
2667 9094 -739
2183 6217 514
2387 683 -202
5397 8066 124
3716 41 -55
3306 9153 117
408 2511 -108
1280 8903 867
6676 7910 -123
9318 8844 -569
7315 24 -101
5220 7091 210
1958 1524 84
9108 1399 -971
187 6502 116
3639 5046 933
454 9181 -273
1182 2250 -312
4433 3109 -1000
7716 4837 812
3927 9172 857
1382 6712 771
4275 5243 -448
4732 4830 384
8181 552 -90
9380 8767 295
6508 2135 -616
2835 2267 -594
9331 5446 739
5378 6409 986
7863 3356 -231
1048 3586 43
5091 8522 -133
6395 25 346
3398 844 490
7148 8018 -710
4372 8645 732
6931 4753 689
4978 3993 887
9179 1376 -745
278 6542 479
7654 3910 -40
1937 486 -363
8663 5237 -617
8419 6142 896
4076 2929 -737
4564 2086 -885
7962 8467 -513
93 2518 762
9054 2297 -326
6002 9194 -588
93 3460 -407
7009 8355 145
2942 2090 -512
6333 5123 356
7289 7831 -882
3086 1812 69
4141 3674 -660
315 6646 508
5541 1742 -428
3431 8561 881
4848 6483 452
4912 4004 871
229 2593 -368
5248 307 786
917 1588 973
3787 174 722
6155 4390 -898
2795 4637 9
1366 1672 793
361 2115 452
4752 354 59
5793 4559 -188
1925 3648 -262
